ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science,kfold
971,1,0,0,0,0,0,0,0,0,1,0,1,3
970,0,0,0,0,0,1,0,0,0,1,0,0,3
968,1,0,0,0,0,0,0,0,0,0,0,1,3
967,0,0,1,0,0,0,0,0,0,0,0,0,3
966,1,0,0,0,0,0,0,0,0,0,0,1,3
963,0,1,0,0,0,0,1,0,0,1,0,1,3
962,0,1,0,0,0,0,0,0,0,0,0,0,3
961,0,1,0,0,0,0,0,0,0,1,0,0,3
1000,0,0,1,0,0,0,0,0,0,1,0,1,3
1002,0,1,0,0,0,0,0,0,0,1,0,0,3
1003,0,0,0,0,1,0,0,0,0,0,0,1,3
1004,0,1,0,0,0,0,0,0,0,0,0,1,3
1046,0,1,0,0,0,0,0,0,0,0,0,1,3
1045,0,0,0,1,0,0,0,0,0,0,0,0,3
1044,0,1,0,0,0,0,0,0,0,0,0,1,3
1043,0,1,0,0,0,0,0,0,0,1,0,1,3
1042,0,1,0,0,0,0,0,0,0,0,0,1,3
1041,0,0,0,1,0,0,0,0,0,0,0,0,3
1040,0,0,1,0,0,0,0,0,0,1,0,1,3
1039,0,1,0,0,0,0,0,0,0,0,0,1,3
1038,1,0,0,0,0,0,0,0,0,1,0,1,3
1034,0,0,1,0,0,0,0,0,0,0,0,1,3
1033,0,1,0,0,0,0,0,0,0,1,0,0,3
1032,0,0,0,1,0,0,0,0,0,1,0,0,3
1030,0,0,1,0,0,0,0,0,0,1,0,1,3
1029,0,0,1,0,0,0,0,0,0,0,0,0,3
1028,0,1,0,0,0,0,0,0,0,0,0,1,3
1026,0,0,1,0,0,0,0,0,0,0,0,1,3
1025,1,0,0,0,0,0,0,0,0,1,0,1,3
1024,1,0,0,0,0,0,0,0,0,1,0,0,3
1023,0,0,1,0,0,0,0,0,0,0,0,0,3
1022,0,0,1,0,0,0,0,0,0,0,0,1,3
1018,0,1,0,0,0,0,0,0,0,0,0,1,3
1016,0,1,0,0,0,0,0,0,0,0,0,1,3
1013,1,0,0,0,0,0,0,0,0,1,0,1,3
1011,0,0,0,1,0,0,0,0,0,1,0,0,3
1010,0,1,0,0,0,0,0,0,0,1,0,1,3
1008,0,0,0,1,0,0,0,0,0,0,0,1,3
1007,1,0,0,0,0,0,0,0,0,1,0,1,3
1006,0,1,0,0,0,0,0,0,1,0,0,1,2
1005,0,0,1,0,0,0,0,0,0,1,0,1,3
960,1,0,0,0,0,0,0,0,0,1,0,0,3
959,0,0,1,0,0,0,0,0,0,0,0,0,3
958,0,1,0,0,0,0,0,0,0,1,0,1,3
919,1,0,0,0,0,0,0,0,0,1,0,1,3
916,1,0,0,0,0,0,1,0,0,0,0,0,3
914,1,0,0,0,0,0,0,0,0,1,0,1,3
913,1,0,0,0,0,0,0,0,0,0,0,1,3
912,0,0,1,0,0,0,0,0,0,0,0,0,3
911,0,1,0,0,0,0,0,0,0,0,0,0,3
909,0,1,0,0,0,0,0,0,0,0,0,1,3
908,0,1,0,0,0,0,0,0,0,1,0,0,3
906,0,1,0,0,0,0,0,0,0,1,0,0,3
905,0,0,0,1,0,0,0,0,0,1,0,0,3
902,1,0,0,0,0,0,0,0,0,1,0,0,3
901,0,1,0,0,0,0,0,0,0,1,0,1,3
898,0,1,0,0,0,0,0,0,0,1,0,0,3
897,0,0,1,0,0,0,0,0,0,0,0,1,3
896,0,1,0,0,0,0,0,0,0,1,0,0,3
895,1,0,0,0,0,0,0,0,0,0,0,1,3
894,0,0,0,1,0,0,0,0,0,0,0,0,3
893,0,0,1,0,0,0,0,0,0,0,0,1,3
892,0,1,0,0,0,0,0,0,0,1,0,0,3
891,0,1,0,0,0,0,1,0,0,1,0,1,3
890,1,0,0,0,0,0,1,0,0,1,0,1,3
889,1,0,0,0,0,0,0,0,0,0,0,0,3
888,0,1,0,0,0,0,1,0,0,0,0,1,3
887,0,1,0,0,0,0,0,0,0,1,0,1,3
886,0,1,0,0,0,0,0,0,0,1,0,1,3
885,0,0,1,0,0,0,0,0,0,0,0,1,3
883,0,1,0,0,0,0,0,0,0,0,0,0,3
882,0,1,0,0,0,0,0,0,0,1,0,1,3
881,1,0,0,0,0,0,0,0,0,0,0,0,3
879,1,0,0,0,0,0,0,0,0,1,0,1,3
918,0,1,0,0,0,0,0,0,0,1,0,0,3
920,0,1,0,0,0,0,0,0,0,0,0,0,3
955,0,1,0,0,0,0,0,0,0,1,0,1,3
922,1,0,0,0,0,0,0,0,0,1,0,0,3
954,0,0,1,0,0,0,0,0,0,0,0,0,3
953,0,0,0,1,0,0,0,0,0,0,0,1,3
952,1,0,0,0,0,0,0,0,0,1,0,1,3
950,0,0,0,1,0,0,0,0,0,1,0,0,3
949,1,0,0,0,0,0,0,0,0,0,0,1,3
948,0,1,0,0,0,0,0,0,0,0,0,0,3
947,0,0,1,0,0,0,0,0,0,1,0,0,3
945,0,0,1,0,0,0,0,0,0,1,0,1,3
944,0,1,0,0,0,0,0,0,0,0,0,1,3
943,0,0,1,0,0,0,0,0,0,1,0,0,3
942,1,0,0,0,0,0,0,0,0,1,0,0,3
941,0,0,1,0,0,0,0,0,0,1,0,0,3
940,1,0,0,0,0,0,0,0,0,1,0,1,3
939,1,0,0,0,0,0,0,0,0,1,0,0,3
938,0,0,0,0,1,0,0,0,0,0,0,0,3
936,0,1,0,0,0,0,0,0,0,0,0,1,3
935,1,0,0,0,0,0,0,0,0,1,0,1,3
934,1,0,0,0,0,0,0,0,0,0,0,0,3
933,0,0,1,0,0,0,0,0,0,1,0,1,3
932,1,0,0,0,0,0,0,0,0,0,0,0,3
931,0,1,0,0,0,0,0,0,0,1,0,1,3
930,0,0,0,1,0,0,1,0,0,0,0,0,2
929,0,0,1,0,0,0,0,0,0,0,0,0,3
928,0,1,0,0,0,0,0,0,0,1,0,1,3
927,0,1,0,0,0,0,0,0,0,0,0,1,3
926,0,1,0,0,0,0,0,0,0,0,0,0,3
925,1,0,0,0,0,0,0,0,0,0,0,0,3
924,1,0,0,0,0,0,0,0,0,1,0,1,3
923,0,0,0,1,0,0,0,0,0,0,0,1,3
2867,0,1,0,0,0,0,0,0,0,1,0,0,3
2869,0,0,1,0,0,0,0,0,0,0,0,1,3
5724,1,0,0,0,0,0,0,0,0,1,0,0,3
4763,0,0,1,0,0,0,0,0,0,1,0,0,3
4780,0,0,0,1,0,0,0,0,0,1,0,1,3
4779,1,0,0,0,0,0,0,0,0,1,0,1,3
4778,1,0,0,0,0,0,0,0,0,1,0,0,3
4776,0,0,1,0,0,0,0,0,0,0,0,0,3
4775,1,0,0,0,0,0,0,0,0,1,0,1,3
4774,0,0,0,1,0,0,0,0,0,0,0,0,3
4773,0,1,0,0,0,0,0,0,0,1,0,1,3
4772,0,1,0,0,0,0,0,0,0,1,0,0,3
4771,1,0,0,0,0,0,0,0,0,0,0,0,3
4770,1,0,0,0,0,0,0,0,0,1,0,0,3
4769,0,0,1,0,0,0,1,0,0,1,0,1,3
4767,0,1,0,0,0,0,0,0,0,0,0,0,3
4766,0,0,1,0,0,0,0,0,0,1,0,1,3
4765,0,0,1,0,0,0,0,0,0,1,0,0,3
4761,0,0,1,0,0,0,0,0,0,0,0,1,3
4741,0,0,1,0,0,0,0,0,0,0,0,1,3
4760,0,0,1,0,0,0,0,0,0,0,0,0,3
4759,0,0,0,1,0,0,0,0,0,0,0,0,3
4758,0,1,0,0,0,0,0,0,0,1,0,0,3
4757,1,0,0,0,0,0,0,0,0,1,0,0,3
4756,1,0,0,0,0,0,0,0,0,0,0,0,3
4755,0,1,0,0,0,0,0,0,0,1,0,1,3
4754,0,0,1,0,0,0,0,0,0,0,0,0,3
4752,0,1,0,0,0,0,0,0,0,0,0,1,3
4751,1,0,0,0,0,0,0,0,0,0,0,1,3
4750,0,0,1,0,0,0,0,0,0,1,0,0,3
4749,0,1,0,0,0,0,0,0,0,0,0,1,3
4748,1,0,0,0,0,0,0,0,0,0,0,1,3
4746,0,1,0,0,0,0,0,0,0,0,0,0,3
4744,0,0,1,0,0,0,0,0,0,1,0,1,3
4781,1,0,0,0,0,0,0,0,0,1,0,0,3
4783,1,0,0,0,0,0,0,0,0,1,0,0,3
4784,1,0,0,0,0,0,0,0,0,0,0,1,3
4786,0,0,0,1,0,0,0,0,0,1,0,1,3
4823,0,0,0,1,0,0,0,0,0,1,0,1,3
4822,1,0,0,0,0,0,1,0,0,0,0,0,3
4821,0,1,0,0,0,0,0,0,0,1,0,1,3
4820,0,0,0,0,1,0,0,0,0,0,0,1,3
4819,0,0,1,0,0,0,0,0,0,0,0,0,3
4817,0,1,0,0,0,0,0,0,0,0,0,0,3
4816,0,0,0,1,0,0,0,0,0,0,0,1,3
4815,0,0,1,0,0,0,0,0,0,1,0,1,3
4814,1,0,0,0,0,0,0,0,0,1,0,1,3
4813,1,0,0,0,0,0,0,0,0,1,0,0,3
4810,0,0,1,0,0,0,0,0,0,0,0,1,3
4809,0,0,1,0,0,0,0,0,0,1,0,1,3
4808,0,1,0,0,0,0,0,0,0,0,0,1,3
4807,1,0,0,0,0,0,0,0,0,0,0,1,3
4806,1,0,0,0,0,0,0,0,0,0,0,0,3
4805,0,0,1,0,0,0,0,0,0,0,0,0,3
4804,0,0,1,0,0,0,0,0,0,0,0,1,3
4803,0,0,0,1,0,0,0,0,0,0,1,1,4
4802,0,1,0,0,0,0,0,0,0,1,0,0,3
4800,1,0,0,0,0,0,0,0,0,1,0,0,3
4799,0,0,1,0,0,0,0,0,0,0,0,0,3
4798,0,1,0,0,0,0,1,0,0,1,0,1,3
4797,0,1,0,0,0,0,0,0,0,1,0,0,3
4795,0,1,0,0,0,0,1,0,0,0,0,0,3
4793,0,0,1,0,0,0,0,0,0,1,0,1,3
4791,1,0,0,0,0,0,0,0,0,1,0,0,3
4790,0,1,0,0,0,0,0,0,0,1,0,0,3
4789,1,0,0,0,0,0,0,0,0,1,0,0,3
4788,0,1,0,0,0,0,0,0,0,0,0,1,3
4742,0,0,1,0,0,0,0,0,0,0,0,0,3
4740,0,1,0,0,0,0,0,0,0,0,0,1,3
4826,0,1,0,0,0,0,0,0,0,1,0,0,3
4680,0,1,0,0,0,0,0,0,0,1,0,0,3
4702,1,0,0,0,0,0,0,0,0,0,0,1,3
4701,0,0,1,0,0,0,0,0,0,0,0,0,3
4698,0,0,0,1,0,0,0,0,0,0,0,1,3
4696,0,1,0,0,0,0,0,0,0,1,0,0,3
4695,1,0,0,0,0,0,0,0,0,0,0,0,3
4694,1,0,0,0,0,0,0,0,0,0,0,0,3
4693,0,1,0,0,0,0,0,0,0,1,0,1,3
4692,1,0,0,0,0,0,0,0,0,1,0,1,3
4691,0,0,1,0,0,0,0,0,0,1,0,0,3
4690,0,1,0,0,0,0,0,0,0,1,0,1,3
4685,0,0,0,1,0,0,0,0,0,0,0,1,3
4684,1,0,0,0,0,0,0,0,0,0,0,1,3
4682,0,1,0,0,0,0,0,0,0,1,0,0,3
4681,0,0,1,0,0,0,0,0,0,0,0,1,3
4679,0,1,0,0,0,0,0,0,0,1,0,1,3
4739,1,0,0,0,0,0,0,0,0,1,0,1,3
4678,0,1,0,0,0,0,0,0,0,1,0,1,3
4675,0,0,0,0,1,0,0,0,0,1,0,1,3
4674,0,1,0,0,0,0,0,0,0,1,0,0,3
4673,0,0,0,0,1,0,1,0,0,0,0,0,2
4672,0,1,0,0,0,0,0,0,0,1,0,1,3
4671,0,0,1,0,0,0,0,0,0,1,0,0,3
4670,0,1,0,0,0,0,0,0,0,1,0,1,3
4667,0,1,0,0,0,0,0,0,0,0,0,0,3
4665,0,0,0,0,1,0,0,0,0,0,0,1,3
4664,0,1,0,0,0,0,0,0,0,0,0,1,3
4662,0,0,1,0,0,0,0,0,0,1,0,0,3
4661,0,1,0,0,0,0,0,0,0,0,0,0,3
4660,1,0,0,0,0,0,0,0,0,1,0,1,3
4659,0,1,0,0,0,0,0,0,0,1,0,0,3
4703,1,0,0,0,0,0,0,0,0,1,0,1,3
4704,1,0,0,0,0,0,0,0,0,1,0,1,3
4705,0,0,1,0,0,0,0,0,0,1,0,0,3
4706,1,0,0,0,0,0,0,0,0,0,0,1,3
4738,1,0,0,0,0,0,0,0,0,0,0,0,3
4737,0,1,0,0,0,0,0,0,0,1,0,1,3
4736,0,0,1,0,0,0,0,0,0,0,0,0,3
4735,0,0,0,0,1,0,0,0,0,0,0,1,3
4734,0,0,1,0,0,0,0,0,0,1,0,0,3
4733,0,1,0,0,0,0,0,0,0,0,0,1,3
4732,0,1,0,0,0,0,0,0,0,1,0,1,3
4731,1,0,0,0,0,0,0,0,0,1,0,1,3
4730,1,0,0,0,0,0,0,0,0,1,0,0,3
4729,1,0,0,0,0,0,0,0,0,0,0,0,3
4728,0,0,0,0,0,1,0,0,0,0,0,0,3
4727,0,1,0,0,0,0,1,0,0,0,0,1,3
4726,1,0,0,0,0,0,0,0,0,1,0,1,3
4725,0,0,1,0,0,0,0,0,0,1,0,0,3
4723,0,0,0,1,0,0,0,0,0,0,0,1,3
4722,0,0,0,1,0,0,0,0,0,1,0,1,3
4721,0,0,0,1,0,0,0,0,0,0,0,0,3
4720,1,0,0,0,0,0,1,0,0,0,0,0,4
4718,0,0,0,0,1,0,0,0,0,0,0,0,3
4717,0,0,0,1,0,0,0,0,0,1,0,1,3
4715,0,1,0,0,0,0,0,0,0,0,0,0,3
4714,0,1,0,0,0,0,0,0,0,1,0,0,3
4713,0,0,0,1,0,0,0,0,0,1,0,1,3
4712,1,0,0,0,0,0,0,0,0,1,0,0,3
4711,0,0,1,0,0,0,0,0,0,1,0,0,3
4710,0,0,1,0,0,0,0,0,0,0,0,1,3
4709,0,1,0,0,0,0,0,0,0,0,1,0,4
4708,0,0,1,0,0,0,0,0,0,1,0,0,3
4707,1,0,0,0,0,0,0,0,0,0,0,0,3
4824,0,0,0,1,0,0,0,0,0,0,0,1,3
4827,1,0,0,0,0,0,0,0,0,1,0,1,3
4301,0,0,1,0,0,0,0,0,0,0,0,1,3
4942,0,1,0,0,0,0,0,0,0,1,0,0,3
4959,0,0,0,1,0,0,0,0,0,1,0,0,3
4958,1,0,0,0,0,0,0,0,0,0,0,1,3
4957,0,0,1,0,0,0,0,0,0,0,0,1,3
4956,0,0,1,0,0,0,0,0,0,0,0,0,3
4955,0,1,0,0,0,0,0,0,0,1,0,1,3
4954,1,0,0,0,0,0,1,0,0,1,0,0,2
4953,1,0,0,0,0,0,0,0,0,0,0,1,3
4952,0,0,0,1,0,0,0,0,0,1,0,0,3
4951,1,0,0,0,0,0,1,0,0,0,0,0,4
4948,1,0,0,0,0,0,0,0,0,0,0,0,3
4947,0,1,0,0,0,0,0,0,0,1,0,1,3
4946,0,1,0,0,0,0,0,0,0,1,0,1,3
4945,1,0,0,0,0,0,1,0,0,1,0,0,3
4943,0,0,1,0,0,0,0,0,0,1,0,0,3
4941,0,1,0,0,0,0,0,0,0,1,0,1,3
4919,0,1,0,0,0,0,0,0,0,1,0,0,3
4939,1,0,0,0,0,0,0,0,0,1,0,1,3
4937,1,0,0,0,0,0,0,0,0,1,0,1,3
4936,1,0,0,0,0,0,0,0,0,0,0,0,3
4935,0,0,1,0,0,0,0,0,0,0,0,0,3
4932,1,0,0,0,0,0,0,0,0,0,0,0,3
4931,1,0,0,0,0,0,0,0,0,0,0,1,3
4930,0,1,0,0,0,0,0,0,0,0,0,1,3
4928,0,1,0,0,0,0,0,0,0,1,0,1,3
4927,1,0,0,0,0,0,0,0,0,1,0,1,3
4926,0,0,1,0,0,0,0,0,0,1,0,1,3
4925,1,0,0,0,0,0,0,0,0,0,0,0,3
4924,1,0,0,0,0,0,0,0,0,1,0,1,3
4923,0,1,0,0,0,0,0,0,0,0,0,0,3
4921,0,0,1,0,0,0,0,0,0,1,0,1,3
4961,1,0,0,0,0,0,0,0,0,1,0,1,3
4962,0,1,0,0,0,0,0,0,0,1,0,0,3
4965,0,0,1,0,0,0,0,0,0,0,0,0,3
4968,0,1,0,0,0,0,0,0,0,0,0,1,3
5010,1,0,0,0,0,0,0,0,0,0,0,1,3
5008,1,0,0,0,0,0,0,0,0,0,0,1,3
5006,1,0,0,0,0,0,0,1,0,1,0,1,4
5005,0,0,0,0,1,0,0,0,0,0,0,1,3
5003,0,1,0,0,0,0,0,0,0,1,0,0,3
5002,1,0,0,0,0,0,0,0,0,1,0,0,3
2,1,0,0,0,0,0,0,0,0,0,0,0,3
5000,0,0,1,0,0,0,0,0,0,0,0,0,3
4999,0,1,0,0,0,0,0,0,0,1,0,0,3
4998,0,0,1,0,0,0,0,0,0,0,0,0,3
4994,0,0,1,0,0,0,0,0,0,0,0,1,3
4993,0,1,0,0,0,0,0,0,0,0,0,1,3
4992,0,1,0,0,0,0,0,0,0,1,0,1,3
4990,1,0,0,0,0,0,0,0,0,1,0,0,3
4989,0,1,0,0,0,0,0,0,0,1,0,1,3
4987,0,1,0,0,0,0,0,0,0,0,0,1,3
4986,0,0,0,1,0,0,0,0,0,1,0,1,3
4985,0,0,0,0,1,0,0,1,0,0,0,0,0
4984,1,0,0,0,0,0,0,0,0,0,0,0,3
4980,1,0,0,0,0,0,0,0,0,0,0,0,3
4978,0,0,1,0,0,0,0,0,0,0,0,0,3
4977,0,1,0,0,0,0,0,0,0,0,0,0,3
4976,0,0,0,1,0,0,0,0,0,0,0,0,3
4975,0,1,0,0,0,0,0,0,0,0,0,0,3
4974,0,0,1,0,0,0,0,0,0,0,0,0,3
4973,0,0,1,0,0,0,0,0,0,1,0,1,3
4971,0,0,1,0,0,0,0,0,0,1,0,0,3
4970,0,0,1,0,0,0,0,0,0,0,0,1,3
4969,0,1,0,0,0,0,0,0,0,0,0,1,3
4920,1,0,0,0,0,0,0,0,0,1,0,1,3
4918,0,0,0,1,0,0,0,0,0,0,0,1,3
4829,1,0,0,0,0,0,0,0,0,1,0,0,3
4851,0,1,0,0,0,0,0,0,0,1,0,1,3
4873,0,0,0,0,0,1,0,0,0,1,0,1,3
4872,0,0,0,1,0,0,0,0,0,0,0,0,3
4871,0,0,1,0,0,0,0,0,0,1,0,0,3
4869,0,1,0,0,0,0,0,0,0,1,0,1,3
4868,0,1,0,0,0,0,0,0,0,1,0,0,3
4867,0,1,0,0,0,0,0,0,0,0,0,1,3
4866,0,1,0,0,0,0,0,0,0,1,0,0,3
4865,0,0,0,0,1,0,0,0,0,0,0,0,3
4863,0,1,0,0,0,0,0,0,0,1,0,0,3
4862,0,0,1,0,0,0,0,0,0,1,0,1,3
4860,0,0,1,0,0,0,0,0,0,1,0,1,3
4859,0,0,0,1,0,0,0,0,0,0,0,1,3
4858,0,1,0,0,0,0,0,0,0,0,0,1,3
4855,0,0,1,0,0,0,0,0,0,0,0,0,3
4850,1,0,0,0,0,0,1,0,0,1,0,0,3
4917,0,0,1,0,0,0,0,0,0,0,0,1,3
4848,0,0,0,0,1,0,0,0,0,0,0,1,4
4847,1,0,0,0,0,0,0,0,0,1,0,1,3
4846,1,0,0,0,0,0,0,0,0,0,0,1,3
4845,0,0,1,0,0,0,0,0,0,0,0,0,3
4844,0,0,1,0,0,0,0,0,0,0,0,0,3
4843,1,0,0,0,0,0,0,0,0,1,0,1,3
4842,0,1,0,0,0,0,0,0,0,1,0,1,3
4840,0,1,0,0,0,0,0,0,0,0,0,1,3
4838,1,0,0,0,0,0,1,0,0,0,0,1,3
4837,1,0,0,0,0,0,0,0,0,0,0,1,3
4836,1,0,0,0,0,0,1,0,0,0,0,1,3
4835,0,0,0,1,0,0,0,0,0,0,0,1,3
4833,0,0,0,1,0,0,0,0,0,0,0,1,3
4830,0,0,1,0,0,0,0,0,0,0,0,1,3
4874,0,0,0,1,0,0,0,0,0,1,0,0,3
4875,1,0,0,0,0,0,0,0,0,0,0,0,3
4877,0,1,0,0,0,0,0,0,0,0,0,0,3
4878,0,1,0,0,0,0,0,0,0,1,0,1,3
4915,0,0,1,0,0,0,0,0,0,1,0,0,3
4913,0,1,0,0,0,0,0,0,0,0,0,0,3
4911,0,1,0,0,0,0,0,0,0,0,0,0,3
4910,0,0,0,1,0,0,0,0,0,1,0,0,3
4909,1,0,0,0,0,0,0,0,0,1,0,1,3
4908,1,0,0,0,0,0,1,0,0,0,0,1,3
4907,0,1,0,0,0,0,0,0,0,1,0,1,3
4906,0,0,1,0,0,0,0,0,0,1,0,1,3
4905,0,0,0,0,1,0,0,0,0,1,0,0,3
4904,0,1,0,0,0,0,0,0,0,0,0,1,3
4903,0,0,0,1,0,0,0,0,0,1,0,1,3
4902,0,0,1,0,0,0,0,0,0,1,0,1,3
4901,0,0,1,0,0,0,0,0,0,1,0,0,3
4900,0,1,0,0,0,0,0,0,0,1,0,1,3
4899,0,1,0,0,0,0,1,0,0,1,0,1,3
4898,0,0,1,0,0,0,0,0,0,0,0,0,3
4897,0,1,0,0,0,0,0,0,0,1,0,1,3
4896,0,1,0,0,0,0,0,0,0,1,0,0,3
4893,0,1,0,0,0,0,0,0,0,1,0,1,3
4891,1,0,0,0,0,0,0,0,0,0,0,1,3
4889,0,1,0,0,0,0,0,0,0,0,0,0,3
4888,0,1,0,0,0,0,0,0,0,1,0,1,3
4887,0,1,0,0,0,0,0,0,0,1,0,0,3
4884,1,0,0,0,0,0,0,0,0,1,0,0,3
4883,0,0,1,0,0,0,0,0,0,1,0,1,3
4882,0,0,1,0,0,0,0,0,0,0,0,0,3
4881,0,0,1,0,0,0,0,0,0,1,0,0,3
4880,0,0,0,1,0,0,0,0,0,1,0,1,3
4879,1,0,0,0,0,0,0,0,0,1,0,1,3
4658,0,0,1,0,0,0,0,0,0,1,0,0,3
4657,0,1,0,0,0,0,0,0,0,0,0,0,3
4656,1,0,0,0,0,0,0,0,0,1,0,1,3
4413,0,0,1,0,0,0,0,0,0,1,0,1,3
4433,1,0,0,0,0,0,0,0,0,1,0,1,3
4432,0,1,0,0,0,0,0,0,0,0,0,1,3
4431,0,0,0,0,1,0,0,0,0,1,0,1,3
4430,0,1,0,0,0,0,0,0,0,1,0,0,3
4428,1,0,0,0,0,0,0,0,0,0,0,0,3
4425,1,0,0,0,0,0,0,0,0,1,0,1,3
4424,1,0,0,0,0,0,0,0,0,0,0,0,3
4423,0,0,1,0,0,0,0,0,0,0,0,0,3
4421,0,0,1,0,0,0,0,0,0,1,0,0,3
4419,0,1,0,0,0,0,0,0,0,0,0,0,3
4417,0,1,0,0,0,0,0,0,0,1,0,1,3
4416,0,0,0,1,0,0,0,0,0,0,0,0,3
4415,1,0,0,0,0,0,0,0,0,1,0,1,3
4414,0,1,0,0,0,0,0,0,0,1,0,1,3
4412,0,1,0,0,0,0,0,0,0,0,0,1,3
4392,0,0,0,1,0,0,0,0,0,1,0,1,3
4411,0,1,0,0,0,0,0,0,0,0,0,0,3
4410,1,0,0,0,0,0,0,0,0,0,0,0,3
4409,0,0,1,0,0,0,0,0,0,1,0,1,3
4408,0,0,0,0,1,0,0,0,0,1,0,0,3
4406,1,0,0,0,0,0,0,0,0,1,0,0,3
4404,0,1,0,0,0,0,0,0,0,0,0,1,3
4403,0,1,0,0,0,0,0,0,0,1,0,0,3
4402,0,0,0,1,0,0,0,0,0,0,0,1,3
4401,1,0,0,0,0,0,0,0,0,0,0,1,3
4400,0,0,1,0,0,0,0,0,0,1,0,0,3
4399,0,1,0,0,0,0,0,0,0,0,0,1,3
4398,1,0,0,0,0,0,0,0,0,0,0,0,3
4397,0,1,0,0,0,0,0,0,0,1,0,1,3
4396,1,0,0,0,0,0,0,0,0,1,0,1,3
4434,0,1,0,0,0,0,0,0,0,1,0,1,3
4435,0,0,0,1,0,0,0,0,0,0,0,1,3
4436,0,1,0,0,0,0,0,0,0,0,0,0,3
4437,0,0,1,0,0,0,0,0,0,1,0,0,3
4477,0,0,1,0,0,0,0,0,0,1,0,1,3
4475,0,0,0,0,0,1,0,0,0,0,0,1,4
4474,0,0,1,0,0,0,1,0,0,1,0,0,3
4473,0,0,1,0,0,0,0,0,0,1,0,1,3
4472,1,0,0,0,0,0,0,0,0,0,0,0,3
4471,1,0,0,0,0,0,0,0,0,0,0,1,3
4470,0,0,0,1,0,0,0,0,0,1,0,0,3
4469,0,1,0,0,0,0,0,0,0,0,0,0,3
4468,1,0,0,0,0,0,0,0,0,0,0,0,3
4466,0,0,0,0,1,0,0,0,0,0,0,0,3
4465,0,0,1,0,0,0,0,0,0,0,0,0,3
4464,0,0,1,0,0,0,0,0,0,0,0,1,3
4461,0,0,0,1,0,0,0,0,0,1,0,1,3
4460,0,0,1,0,0,0,0,0,0,0,0,1,3
4458,1,0,0,0,0,0,1,0,0,0,0,1,4
4457,0,0,1,0,0,0,0,0,0,0,0,0,3
4456,0,1,0,0,0,0,0,0,0,1,0,0,3
4454,0,0,1,0,0,0,0,0,0,0,0,1,3
4453,0,0,1,0,0,0,0,0,0,1,0,1,3
4451,0,0,1,0,0,0,0,0,0,0,0,0,3
4450,0,0,1,0,0,0,0,0,0,0,0,1,3
4449,0,1,0,0,0,0,0,0,0,0,0,0,3
4447,0,1,0,0,0,0,0,0,0,1,0,0,3
4445,0,0,1,0,0,0,0,0,0,0,0,1,3
4444,0,1,0,0,0,0,0,0,0,0,0,1,3
4443,0,0,0,1,0,0,0,0,0,0,0,1,3
4441,0,0,1,0,0,0,0,0,0,0,0,1,3
4440,1,0,0,0,0,0,0,0,0,0,0,0,3
4438,1,0,0,0,0,0,0,0,0,1,0,1,3
4394,0,0,0,1,0,0,0,0,0,0,0,0,3
4390,0,0,1,0,0,0,0,0,0,1,0,1,4
4654,1,0,0,0,0,0,0,0,0,0,0,0,3
4321,1,0,0,0,0,0,0,0,0,1,0,0,3
4338,0,1,0,0,0,0,0,0,0,0,0,0,3
4337,1,0,0,0,0,0,0,0,0,0,0,1,3
4336,0,1,0,0,0,0,0,0,0,0,0,1,3
4335,1,0,0,0,0,0,0,0,0,0,0,0,3
4334,0,0,0,1,0,0,0,0,0,1,0,1,3
4333,0,1,0,0,0,0,0,0,0,0,0,1,3
4332,1,0,0,0,0,0,0,0,0,0,0,0,3
4331,0,1,0,0,0,0,0,0,0,0,0,0,3
4330,1,0,0,0,0,0,0,0,0,0,0,0,3
4328,0,1,0,0,0,0,0,0,0,1,0,0,3
4327,0,0,0,1,0,0,0,0,0,0,0,1,3
4326,0,0,1,0,0,0,0,0,0,1,0,1,4
4325,0,0,0,1,0,0,1,0,0,0,0,0,3
4323,0,1,0,0,0,0,0,0,0,1,0,1,3
4320,0,1,0,0,0,0,0,0,0,1,0,0,3
4387,0,1,0,0,0,0,0,0,0,0,0,1,3
4319,1,0,0,0,0,0,0,0,0,1,0,1,3
4318,1,0,0,0,0,0,0,0,0,0,0,1,3
4317,0,0,1,0,0,0,0,0,0,0,0,0,3
4316,0,1,0,0,0,0,0,0,0,1,0,0,3
4314,0,1,0,0,0,0,0,0,0,1,0,0,3
4312,0,1,0,0,0,0,0,0,0,0,0,1,4
4311,1,0,0,0,0,0,0,0,0,1,0,1,3
4309,0,1,0,0,0,0,0,0,0,0,0,0,3
4308,1,0,0,0,0,0,0,0,0,0,0,0,3
4307,0,0,0,1,0,0,0,0,0,1,0,0,3
4306,1,0,0,0,0,0,0,0,0,1,0,1,3
4305,0,0,1,0,0,0,0,0,0,1,0,0,3
4304,0,0,0,1,0,0,0,0,0,0,0,0,3
4303,0,0,0,0,1,0,0,0,0,0,0,1,4
4339,0,1,0,0,0,0,0,0,0,1,0,0,3
4340,1,0,0,0,0,0,0,0,0,1,0,0,3
4341,1,0,0,0,0,0,0,0,0,0,0,1,3
4342,0,1,0,0,0,0,1,0,0,0,0,0,3
4386,1,0,0,0,0,0,0,0,0,0,0,1,3
4383,1,0,0,0,0,0,0,0,0,1,0,1,3
